run max_rpm damping_rate_full_throttle damping_rate_zero_throttle_clutch_engaged damping_rate_zero_throttle_clutch_disengaged gear_switch_time clutch_strength mass drag_coefficient tire_friction damping_rate radius max_brake_torque min_maximum_change min_distance_velocity min_change_para
5 6261.238 0.153 1.292 0.364 0.498 9.933 1350.610 0.321 2.066 0.256 35.329 1236.709 0.354 -20.721 4
5 5443.418 0.150 1.715 0.350 0.500 9.959 1346.198 0.315 2.027 0.255 35.344 1386.969 0.142 -2.515 4
5 5460.249 0.157 1.693 0.365 0.506 9.945 1343.839 0.301 2.006 0.253 35.542 1351.465 0.153 -3.651 4
5 5433.136 0.157 1.648 0.356 0.496 9.941 1349.451 0.319 2.038 0.256 35.338 1499.889 0.176 -2.195 3
5 5428.810 0.157 1.672 0.319 0.533 10.150 1436.142 0.314 1.977 0.256 35.127 1387.417 0.164 -18.938 7
5 5659.628 0.157 1.679 0.365 0.500 9.975 1346.015 0.314 2.056 0.255 35.334 1505.229 0.16 -0.894 3
5 5394.268 0.157 1.793 0.348 0.500 9.983 1347.983 0.299 2.013 0.254 34.658 1503.192 0.104 3.159 3
5 6232.884 0.157 1.264 0.365 0.499 9.895 1350.249 0.314 2.013 0.254 35.568 1500.883 0.368 -10.607 3
5 6277.717 0.157 1.464 0.349 0.500 9.943 1346.204 0.315 2.032 0.254 35.344 1507.889 0.268 -7.534 3
5 5444.924 0.157 1.817 0.365 0.504 9.981 1455.443 0.315 1.800 0.249 35.170 1354.156 0.109 -1.606 6
5 6230.897 0.153 1.473 0.364 0.503 9.892 1349.569 0.315 2.013 0.254 35.338 1508.830 0.263 -7.272 3
5 5444.098 0.157 1.612 0.349 0.500 9.885 1346.132 0.316 2.015 0.254 35.338 1512.423 0.194 -19.4 4
5 6253.552 0.146 1.306 0.356 0.496 9.941 1350.607 0.319 2.066 0.256 35.329 1499.889 0.347 -10.083 3
5 6231.850 0.157 1.535 0.364 0.503 9.880 1346.404 0.306 2.066 0.256 35.369 1499.889 0.246 -6.706 3
5 6232.884 0.157 1.268 0.365 0.499 9.960 1350.258 0.314 2.013 0.249 35.568 1500.883 0.366 -10.39 3
5 6195.881 0.153 1.543 0.365 0.500 9.894 1346.006 0.300 2.013 0.253 35.467 1505.106 0.239 -6.347 3
5 5428.617 0.157 1.690 0.356 0.500 9.977 1351.483 0.314 2.013 0.255 35.562 1257.804 0.161 -5.474 4
5 5440.170 0.157 1.631 0.349 0.500 9.885 1345.372 0.316 2.015 0.254 35.338 1500.181 0.184 -2.441 3
5 5359.130 0.150 1.748 0.350 0.479 9.959 1350.692 0.315 1.794 0.254 35.555 1327.945 0.126 -3.532 5
5 5463.529 0.154 1.618 0.349 0.503 9.880 1351.483 0.315 2.007 0.255 35.573 1329.739 0.191 -5.899 4
5 5368.818 0.157 1.755 0.345 0.543 9.883 1436.254 0.315 1.755 0.252 35.170 1358.828 0.123 -3.979 7
5 5348.623 0.157 1.736 0.365 0.502 9.886 1348.867 0.315 2.013 0.253 35.431 1328.543 0.132 -2.182 4
5 5563.556 0.150 1.946 0.356 0.506 9.910 1341.378 0.321 2.017 0.255 35.465 1505.035 0.119 4.008 2
5 6232.566 0.157 1.468 0.345 0.545 9.955 1443.192 0.314 2.014 0.253 35.346 1507.833 0.266 -19.828 5
5 6252.990 0.157 1.509 0.356 0.496 9.880 1346.404 0.305 2.066 0.256 35.329 1499.889 0.251 -7.048 3
5 5430.190 0.154 1.817 0.347 0.497 9.886 1436.190 0.311 1.971 0.253 35.334 1372.337 0.115 2.094 5
5 5430.190 0.144 1.817 0.328 0.495 9.983 1436.485 0.315 1.808 0.253 34.612 1372.337 0.096 2.075 7
6 6204.711 0.156 1.003 0.346 0.502 9.584 1645.546 0.319 2.057 0.257 35.435 1497.488 0.499 -20.926 5
6 5304.784 0.155 1.608 0.238 0.438 11.153 1568.355 0.250 1.597 0.247 35.398 1395.061 0.32 -18.896 10
6 4993.673 0.156 1.993 0.346 0.502 9.971 1811.039 0.323 1.964 0.256 35.573 1494.079 0.352 2.845 2
6 4994.375 0.157 1.994 0.361 0.511 9.736 1382.262 0.322 1.969 0.242 34.043 1494.364 0.074 5.159 4
6 4990.005 0.156 2.033 0.353 0.511 9.871 1393.292 0.318 2.024 0.244 34.084 1494.708 0.075 5.277 2
6 4993.671 0.149 1.147 0.354 0.510 9.974 1876.066 0.322 1.969 0.257 35.576 1494.401 0.426 -8.282 3
6 5010.364 0.156 1.653 0.365 0.509 9.877 1488.751 0.317 2.026 0.244 35.576 1264.555 0.173 -18.233 4
6 5302.732 0.156 1.804 0.318 0.502 9.734 1464.532 0.314 1.834 0.245 34.821 1362.332 0.098 2.002 8
6 4992.691 0.156 1.276 0.346 0.502 9.897 1810.689 0.322 2.056 0.255 35.579 1508.375 0.362 -6.835 3
6 5523.873 0.150 1.754 0.367 0.514 9.691 1453.869 0.311 1.799 0.255 35.560 1268.395 0.154 -6.349 8
6 6090.481 0.150 1.161 0.352 0.519 10.047 1537.316 0.258 2.058 0.255 35.466 1494.466 0.419 -20.709 5
6 5829.192 0.150 1.822 0.354 0.568 9.892 1577.958 0.311 2.071 0.245 35.569 1245.654 0.178 -18.448 6
6 5098.312 0.156 2.057 0.341 0.517 9.732 1379.187 0.279 1.841 0.256 34.058 1406.017 0.08 4.402 6
6 5404.174 0.156 1.746 0.354 0.522 9.865 1479.760 0.318 1.967 0.255 35.582 1510.261 0.127 -0.978 4
6 5098.312 0.156 2.057 0.341 0.517 9.906 1379.187 0.318 1.896 0.256 34.058 1406.017 0.074 4.677 5
6 5341.051 0.156 1.878 0.349 0.517 9.732 1448.312 0.279 1.840 0.256 33.628 1406.010 0.081 3.436 7
6 6204.405 0.120 1.295 0.364 0.388 9.974 1487.349 0.316 2.002 0.244 35.572 1279.727 0.353 -20.808 7
6 4988.853 0.155 2.032 0.340 0.485 9.735 1389.272 0.318 2.023 0.257 34.050 1509.930 0.074 5.206 3
6 5406.392 0.156 1.750 0.354 0.511 9.974 1466.720 0.319 1.969 0.245 35.576 1494.401 0.125 1.904 4
6 4993.647 0.155 1.467 0.353 0.511 9.974 1738.536 0.322 1.969 0.245 35.576 1511.291 0.297 -5.832 3
6 6139.302 0.150 1.295 0.353 0.511 10.027 1577.040 0.301 1.970 0.264 35.567 1494.472 0.353 -20.119 5
6 5014.680 0.156 1.745 0.354 0.510 9.902 1666.434 0.312 1.968 0.256 35.574 1494.401 0.244 2.026 3
6 5509.742 0.156 1.786 0.362 0.513 9.973 1453.674 0.313 1.792 0.255 34.821 1388.109 0.107 -2.941 6
6 5404.174 0.156 1.733 0.354 0.522 9.865 1480.171 0.318 1.967 0.255 35.582 1510.261 0.133 -1.755 4
6 4992.691 0.156 2.063 0.346 0.502 9.897 1810.689 0.323 1.964 0.256 35.573 1508.375 0.351 2.914 2
6 4991.154 0.149 1.461 0.353 0.501 9.983 1605.519 0.322 1.966 0.244 35.570 1509.407 0.269 -3.473 3
6 5014.759 0.156 1.994 0.362 0.511 10.057 1609.146 0.311 2.003 0.244 35.579 1498.953 0.201 3.287 2
6 4989.829 0.155 2.032 0.353 0.485 9.897 1643.008 0.318 2.023 0.257 35.435 1509.930 0.226 3.247 2
6 5480.382 0.156 1.751 0.354 0.510 9.710 1507.769 0.317 1.960 0.255 35.534 1302.185 0.132 -4.644 6
6 4983.364 0.156 1.440 0.354 0.501 9.972 1706.137 0.314 1.970 0.244 35.567 1509.969 0.28 -5.041 3
6 5324.462 0.156 1.667 0.354 0.512 10.034 1362.476 0.279 2.027 0.256 35.499 1286.081 0.166 -5.617 5
6 5536.060 0.150 1.754 0.352 0.514 9.691 1453.869 0.311 1.803 0.255 34.821 1388.109 0.123 -3.527 7
6 6139.302 0.143 1.755 0.353 0.511 10.027 1584.567 0.301 1.803 0.265 35.564 1262.522 0.228 -18.63 7
6 4993.587 0.156 2.032 0.353 0.483 9.901 1587.276 0.318 1.967 0.257 35.574 1509.930 0.185 3.53 2
6 5510.874 0.149 1.703 0.354 0.511 10.013 1464.017 0.313 1.961 0.256 35.086 1286.081 0.148 -4.95 5
6 6214.324 0.150 1.755 0.358 0.511 10.013 1487.301 0.312 1.792 0.245 35.566 1501.094 0.243 -18.842 5
6 4993.671 0.156 2.044 0.354 0.510 9.974 1728.605 0.322 1.969 0.245 35.576 1494.401 0.29 2.923 2
6 4993.750 0.156 1.994 0.362 0.511 9.973 1606.394 0.322 2.003 0.244 35.579 1498.953 0.199 3.429 2
6 4990.896 0.156 1.647 0.365 0.501 9.972 1487.497 0.314 1.966 0.252 35.570 1509.969 0.176 2.606 3
6 5171.066 0.156 1.985 0.346 0.519 10.029 1459.234 0.312 1.834 0.255 34.377 1390.745 0.089 3.901 5
6 5510.604 0.156 1.751 0.354 0.510 9.897 1463.666 0.318 1.960 0.255 35.534 1298.868 0.134 -4.892 5
6 5509.742 0.156 1.778 0.353 0.522 9.892 1471.389 0.313 1.803 0.255 35.564 1266.249 0.156 -5.807 6
6 4991.154 0.149 1.461 0.353 0.501 10.096 1706.137 0.314 1.966 0.244 35.570 1509.407 0.273 -4.883 3
6 5500.799 0.156 1.657 0.354 0.510 9.898 1488.251 0.317 1.960 0.255 35.534 1298.868 0.171 -6.81 5
6 4987.781 0.156 1.778 0.363 0.510 9.973 1453.674 0.313 1.965 0.255 34.821 1382.534 0.111 3.111 4
6 4993.688 0.156 2.078 0.352 0.510 9.893 1464.408 0.299 1.971 0.249 35.407 1494.472 0.117 4.113 2
6 5042.474 0.154 1.953 0.355 0.510 10.050 1465.546 0.321 1.963 0.256 34.643 1508.239 0.094 4.57 3
6 5402.585 0.156 2.040 0.354 0.512 9.893 1460.103 0.323 2.070 0.249 35.407 1494.651 0.117 3.569 3
6 5480.486 0.156 1.751 0.354 0.510 9.897 1507.769 0.317 1.960 0.255 35.534 1409.984 0.125 -3.33 5
6 5291.044 0.156 2.057 0.352 0.512 9.892 1453.880 0.313 1.976 0.256 34.136 1492.226 0.085 4.662 3
7 5286.205 0.148 2.065 0.346 0.506 10.135 1375.894 0.293 1.951 0.253 31.751 1411.637 0.059 5.284 3
7 6371.383 0.120 1.097 0.330 0.505 11.820 1500.581 0.270 1.898 0.254 32.565 1394.970 0.452 -20.823 10
7 5307.762 0.148 2.064 0.346 0.505 9.996 1349.766 0.285 2.032 0.254 31.752 1202.322 0.198 4.548 2
7 5845.119 0.123 1.488 0.289 0.424 11.002 1412.289 0.353 1.512 0.254 34.145 1224.781 0.256 -19.899 11
7 5286.205 0.148 2.065 0.346 0.506 10.135 1354.689 0.293 1.951 0.253 31.751 1411.637 0.059 5.391 2
7 6264.507 0.150 1.170 0.354 0.505 9.948 1351.209 0.282 1.786 0.253 31.731 1202.913 0.415 -20.138 4
7 6058.319 0.119 1.560 0.289 0.370 11.857 1390.050 0.286 1.987 0.265 32.391 1203.373 0.26 -19.29 10
7 6109.137 0.148 1.268 0.283 0.504 9.995 1349.791 0.283 1.792 0.254 31.708 1202.909 0.366 -19.704 5
7 5523.838 0.150 1.754 0.385 0.480 10.006 1354.928 0.321 1.853 0.253 35.076 1390.703 0.123 -2.595 7
7 6391.184 0.157 1.316 0.343 0.516 9.970 1354.039 0.319 1.959 0.253 31.751 1411.918 0.342 -19.651 3
7 6398.784 0.109 1.099 0.394 0.505 11.846 1340.591 0.282 1.952 0.235 31.742 1392.959 0.451 -20.724 7
7 5523.838 0.150 1.885 0.385 0.481 10.006 1354.866 0.321 1.852 0.253 34.055 1390.695 0.105 1.792 7
7 5839.381 0.120 1.408 0.383 0.504 9.966 1347.701 0.286 1.983 0.251 34.511 1204.287 0.296 -20.387 6
7 5300.872 0.145 2.066 0.345 0.518 10.005 1421.626 0.294 1.856 0.258 32.798 1394.944 0.072 4.621 6
7 5393.145 0.147 1.843 0.351 0.517 10.639 1403.968 0.280 1.876 0.254 34.155 1394.882 0.079 2.376 7
7 5220.523 0.153 2.066 0.346 0.518 10.038 1421.626 0.294 2.033 0.254 32.631 1408.741 0.061 5.209 4
7 6087.619 0.149 1.565 0.328 0.504 9.977 1348.475 0.349 1.616 0.252 34.278 1239.895 0.218 -9.22 7
7 5635.964 0.148 1.751 0.359 0.508 9.897 1353.110 0.319 1.953 0.254 35.054 1391.989 0.127 -5.452 4
7 6264.507 0.150 1.583 0.335 0.505 9.984 1362.132 0.314 1.631 0.253 32.822 1202.913 0.253 -9.921 6
7 5547.747 0.145 1.587 0.335 0.479 9.983 1361.993 0.315 1.631 0.254 32.786 1238.138 0.207 -8.661 6
7 5295.740 0.145 2.067 0.372 0.481 9.935 1349.050 0.294 1.854 0.253 34.055 1391.171 0.074 3.82 5
7 6173.249 0.115 1.562 0.349 0.506 9.971 1350.716 0.292 1.985 0.254 31.754 1204.129 0.235 -9.633 4
7 5836.761 0.149 1.739 0.328 0.504 9.994 1480.550 0.296 1.992 0.253 34.387 1271.008 0.167 -6.469 6
7 6173.249 0.148 1.562 0.349 0.506 9.897 1350.475 0.281 1.985 0.254 31.754 1204.129 0.235 -8.62 3
7 5393.145 0.147 1.844 0.351 0.517 9.994 1426.180 0.294 2.005 0.254 34.155 1357.975 0.095 2.365 5
7 5391.741 0.148 1.848 0.348 0.520 10.135 1404.527 0.280 1.951 0.253 34.215 1411.637 0.079 3.045 5
7 5529.386 0.148 1.828 0.353 0.518 9.889 1346.537 0.319 2.013 0.247 34.072 1399.965 0.106 2.843 4
7 6325.031 0.157 1.362 0.353 0.517 9.993 1340.705 0.319 1.977 0.253 31.786 1205.232 0.319 -10.315 3
7 6211.587 0.115 1.377 0.355 0.506 9.971 1343.776 0.293 1.951 0.253 35.176 1211.053 0.311 -12.059 5
7 6312.210 0.121 1.435 0.355 0.487 9.897 1354.378 0.281 1.953 0.253 35.250 1211.028 0.282 -11.046 5
7 6211.587 0.148 1.377 0.355 0.506 9.897 1343.535 0.281 1.951 0.253 35.176 1211.053 0.311 -11.106 4
7 5547.747 0.145 1.748 0.352 0.479 9.983 1361.993 0.315 1.631 0.254 32.954 1238.138 0.184 -7.741 6
7 5841.923 0.146 2.071 0.355 0.505 9.955 1350.024 0.323 1.953 0.253 31.790 1211.660 0.192 4.899 2
7 5281.083 0.145 2.066 0.345 0.518 9.982 1421.626 0.314 1.869 0.254 32.631 1398.418 0.068 4.689 5
7 5390.537 0.148 1.844 0.351 0.517 10.608 1424.190 0.280 2.005 0.249 34.155 1394.882 0.078 2.921 6
7 5521.541 0.147 1.739 0.357 0.517 10.653 1402.477 0.281 1.782 0.261 35.041 1352.356 0.13 -18.814 8
7 6156.295 0.120 1.409 0.348 0.507 9.967 1353.219 0.283 1.901 0.254 32.619 1238.793 0.295 -11.421 6
7 5529.386 0.148 1.751 0.353 0.509 9.889 1353.107 0.322 1.948 0.253 35.054 1391.935 0.125 -4.291 4
7 5303.173 0.144 1.754 0.345 0.480 10.006 1354.719 0.335 1.856 0.253 35.076 1390.842 0.123 1.813 6
7 5393.145 0.147 1.859 0.354 0.517 10.639 1350.497 0.280 1.984 0.251 34.512 1394.882 0.089 2.843 5
7 5529.622 0.148 1.737 0.357 0.517 9.878 1342.517 0.318 1.782 0.261 35.041 1352.356 0.131 -5.962 6
7 5550.889 0.148 1.846 0.353 0.518 9.889 1346.537 0.280 2.017 0.247 31.731 1399.995 0.11 4.742 3
7 5571.549 0.148 1.562 0.348 0.506 9.897 1350.475 0.281 1.985 0.254 31.774 1397.909 0.219 -2.52 3
7 5497.899 0.148 2.065 0.346 0.517 10.131 1403.875 0.280 1.951 0.253 31.748 1411.510 0.1 4.999 3
7 5295.740 0.145 2.067 0.374 0.481 9.935 1349.018 0.294 1.985 0.253 34.098 1397.665 0.076 4.553 4
7 5393.196 0.148 1.848 0.348 0.520 10.135 1404.527 0.280 1.876 0.253 34.215 1395.791 0.079 2.475 6
7 6356.029 0.148 1.352 0.357 0.517 9.990 1346.688 0.281 1.952 0.254 35.116 1204.082 0.324 -11.545 4
7 5286.638 0.147 2.059 0.348 0.518 10.005 1404.319 0.317 1.949 0.258 32.877 1412.135 0.059 4.758 5
7 5547.747 0.145 1.587 0.338 0.479 9.984 1362.621 0.286 1.979 0.255 32.786 1238.138 0.207 -7.162 5
8 6333.976 0.107 1.404 0.365 0.534 11.987 1536.924 0.300 1.190 0.255 34.897 1270.449 0.405 -20.328 9
8 6337.987 0.150 1.213 0.348 0.458 11.974 1448.043 0.249 1.567 0.235 35.363 1230.863 0.393 -20.767 10
8 5584.544 0.143 2.011 0.364 0.484 9.931 1343.651 0.291 1.995 0.249 35.454 1210.991 0.193 -0.943 3
8 5408.375 0.143 2.008 0.346 0.478 9.954 1351.840 0.318 1.996 0.256 34.578 1363.954 0.091 3.574 3
8 6322.239 0.155 1.522 0.364 0.479 11.944 1467.340 0.291 1.501 0.254 35.429 1211.124 0.264 -19.626 7
8 6330.815 0.105 1.499 0.351 0.492 11.246 1493.226 0.306 1.480 0.255 33.696 1212.257 0.300 -19.845 8
8 5401.166 0.140 1.842 0.324 0.462 9.915 1451.687 0.330 1.837 0.256 34.580 1363.183 0.100 -18.305 10
8 5523.045 0.139 1.830 0.347 0.489 9.919 1443.606 0.317 1.839 0.253 35.412 1324.815 0.117 -7.532 7
8 5518.977 0.143 1.703 0.347 0.477 9.985 1352.183 0.296 2.003 0.254 35.412 1345.810 0.148 -19.176 4
8 6334.993 0.150 1.403 0.349 0.489 9.931 1532.031 0.313 1.964 0.256 34.726 1214.639 0.298 -19.674 5
8 5400.695 0.143 1.842 0.347 0.463 9.915 1451.687 0.306 1.837 0.256 34.582 1363.183 0.091 -2.772 7
8 5536.780 0.134 1.758 0.366 0.445 9.954 1451.499 0.293 1.832 0.256 35.581 1327.450 0.122 -19.008 9
8 5405.199 0.144 1.842 0.324 0.462 9.915 1451.687 0.313 1.829 0.256 34.578 1363.839 0.091 -3.428 8
8 5549.681 0.146 1.743 0.349 0.478 9.919 1349.176 0.297 1.996 0.257 35.441 1340.572 0.128 -19.059 4
8 5486.853 0.143 1.825 0.347 0.493 9.916 1348.303 0.314 1.834 0.257 35.356 1337.162 0.115 -5.697 5
8 5599.089 0.143 1.827 0.327 0.468 9.956 1445.946 0.296 1.983 0.247 34.634 1363.186 0.120 -18.368 7
8 5549.681 0.146 1.825 0.349 0.479 9.917 1488.947 0.304 1.996 0.255 34.633 1340.585 0.111 -3.859 5
8 5487.122 0.150 2.003 0.349 0.493 9.954 1348.301 0.314 1.984 0.257 34.473 1363.761 0.097 3.31 3
8 5515.513 0.138 1.850 0.347 0.463 9.955 1451.687 0.306 1.837 0.256 34.582 1363.183 0.103 -4.294 8
8 5520.535 0.143 1.831 0.346 0.488 9.931 1483.495 0.315 1.841 0.257 34.749 1340.495 0.107 -4.71 6
8 5486.853 0.144 1.825 0.347 0.494 9.918 1348.303 0.314 1.834 0.257 34.631 1337.162 0.109 -3.323 5
8 5488.231 0.140 1.838 0.322 0.461 10.364 1451.669 0.318 1.837 0.253 34.580 1363.183 0.098 -4.863 10
8 5521.911 0.143 1.982 0.348 0.479 9.955 1349.999 0.306 1.959 0.256 34.579 1326.580 0.116 2.928 3
8 5549.681 0.146 1.769 0.349 0.479 9.938 1488.947 0.306 1.996 0.255 35.441 1340.572 0.118 -6.012 5
8 5585.516 0.143 2.011 0.346 0.484 9.929 1343.651 0.306 1.995 0.250 35.540 1319.618 0.121 2.363 3
8 5487.551 0.144 1.984 0.351 0.477 9.956 1344.456 0.316 1.998 0.256 34.608 1340.485 0.106 2.978 3
8 5517.712 0.143 1.830 0.347 0.477 9.985 1343.696 0.296 2.001 0.253 35.412 1324.814 0.117 -4.417 4
8 5518.732 0.143 1.833 0.348 0.479 9.955 1452.319 0.292 1.985 0.256 34.705 1364.733 0.104 -3.029 5
8 5522.381 0.143 1.835 0.365 0.478 9.955 1344.219 0.306 2.004 0.255 35.190 1364.128 0.110 -3.014 4
8 5487.126 0.144 2.011 0.340 0.477 9.955 1350.014 0.305 1.995 0.253 34.811 1363.186 0.098 3.118 3
8 5489.658 0.143 1.842 0.347 0.464 9.955 1344.643 0.306 1.842 0.256 34.580 1363.759 0.098 -2.848 6
8 5591.906 0.143 1.830 0.347 0.477 9.985 1343.696 0.296 2.001 0.253 35.412 1324.814 0.118 -4.833 4
8 5585.504 0.143 1.985 0.365 0.478 9.987 1341.963 0.296 2.002 0.253 35.412 1324.277 0.117 2.414 3
8 5587.488 0.154 1.874 0.348 0.477 9.985 1341.598 0.313 1.845 0.252 35.556 1364.942 0.122 -18.687 5
8 5408.375 0.143 1.842 0.347 0.477 9.951 1351.840 0.307 1.995 0.256 34.582 1363.165 0.091 2.046 4
8 5402.051 0.140 1.842 0.346 0.461 10.373 1451.687 0.318 1.837 0.253 34.580 1363.237 0.091 -4.059 9
8 5408.375 0.143 1.831 0.347 0.489 9.919 1443.606 0.318 2.001 0.256 34.578 1363.954 0.091 -2.409 5
8 5501.458 0.155 1.747 0.348 0.478 9.931 1352.063 0.297 2.001 0.254 35.415 1345.435 0.126 -5.927 4
8 5518.690 0.138 1.769 0.349 0.479 9.955 1452.491 0.306 1.983 0.255 35.421 1364.503 0.117 -5.885 6
8 5585.523 0.143 2.025 0.348 0.499 9.929 1340.164 0.291 1.921 0.250 35.516 1229.676 0.180 1.794 3
8 5523.045 0.139 1.767 0.347 0.489 9.919 1489.290 0.317 2.000 0.253 35.441 1340.480 0.118 -6.478 6
8 5522.212 0.140 1.838 0.322 0.478 9.966 1344.781 0.318 1.837 0.255 34.580 1363.255 0.104 -3.064 7
8 5522.345 0.143 1.831 0.346 0.488 9.931 1478.861 0.325 2.007 0.252 34.744 1340.495 0.106 -3.494 6
8 5408.821 0.143 1.842 0.348 0.488 9.931 1351.840 0.307 1.995 0.256 34.582 1340.702 0.106 1.806 4
9 6100.544 0.108 1.366 0.346 0.481 8.249 1589.578 0.302 1.433 0.268 35.451 1362.501 0.317 -20.327 9
9 6158.872 0.154 1.379 0.358 0.485 9.982 1509.669 0.302 2.042 0.254 35.543 1492.563 0.31 -19.883 4
9 5479.949 0.150 1.778 0.350 0.481 10.059 1518.111 0.303 1.965 0.255 35.393 1477.956 0.133 -18.532 5
9 5475.632 0.148 1.871 0.354 0.504 10.060 1436.589 0.327 2.006 0.253 33.547 1463.602 0.095 -17.835 6
9 5547.412 0.161 1.772 0.352 0.481 10.078 1340.513 0.303 2.007 0.257 33.376 1492.707 0.114 -14.501 4
9 5473.943 0.151 1.902 0.352 0.484 10.078 1404.357 0.302 2.042 0.257 33.365 1463.602 0.095 -13.3 5
9 5547.412 0.161 1.772 0.350 0.481 10.077 1514.436 0.303 1.966 0.257 33.376 1492.238 0.13 -17.824 5
9 4976.613 0.152 1.934 0.353 0.484 9.837 1358.082 0.298 2.018 0.252 33.028 1490.754 0.042 -10.966 4
9 5470.066 0.144 1.668 0.362 0.481 10.086 1345.249 0.280 1.966 0.256 35.007 1492.548 0.166 -19.048 3
9 4993.427 0.155 1.942 0.353 0.491 10.086 1345.809 0.303 2.006 0.257 35.570 1492.423 0.122 -10.322 1
9 4981.901 0.152 2.023 0.347 0.484 9.992 1343.171 0.302 1.990 0.253 32.796 1491.885 0.035 -9.783 1
9 4992.124 0.155 1.942 0.353 0.491 10.086 1358.259 0.303 2.006 0.252 35.347 1492.423 0.115 -17.808 2
9 4988.669 0.151 1.897 0.359 0.488 10.085 1343.129 0.302 1.991 0.253 32.947 1491.875 0.051 -12.679 2
10 5020.551 0.144 1.120 0.344 0.480 10.055 1353.357 0.316 1.941 0.250 35.487 1211.108 0.44 -18.339 3
10 6132.157 0.150 1.131 0.348 0.507 10.056 1350.075 0.298 1.804 0.250 34.764 1256.460 0.434 -21.202 5
10 5020.540 0.143 2.024 0.348 0.478 10.059 1353.338 0.291 1.944 0.250 35.595 1202.986 0.198 2.888 2
10 4999.446 0.149 2.025 0.348 0.478 10.082 1340.349 0.282 1.941 0.248 33.691 1403.398 0.064 5.46 2
10 5376.723 0.141 1.819 0.316 0.479 10.104 1387.658 0.285 1.846 0.250 34.526 1418.464 0.097 2.515 8
10 5629.268 0.138 1.731 0.347 0.480 10.045 1515.644 0.310 1.733 0.248 35.136 1297.864 0.135 -7.212 7
10 5006.217 0.144 1.169 0.339 0.480 10.056 1340.626 0.316 1.934 0.250 35.480 1211.791 0.415 -5.741 3
10 5004.269 0.146 1.363 0.348 0.507 10.004 1354.142 0.294 1.978 0.247 35.538 1200.060 0.319 -4.585 3
10 5645.493 0.156 1.391 0.348 0.480 10.057 1351.451 0.308 1.937 0.246 35.587 1298.932 0.304 -20.284 4
10 5730.945 0.149 1.728 0.343 0.481 10.208 1512.043 0.323 1.939 0.248 34.185 1352.212 0.146 -18.52 6
10 5020.551 0.151 1.563 0.348 0.480 10.106 1353.896 0.317 1.935 0.250 35.546 1214.561 0.219 -1.77 3
10 4999.544 0.142 2.025 0.349 0.478 10.082 1340.132 0.282 1.941 0.248 33.708 1403.398 0.064 5.178 3
10 5388.154 0.142 1.791 0.316 0.479 10.104 1387.658 0.285 1.846 0.250 34.526 1418.464 0.105 2.088 8
10 5596.950 0.150 1.484 0.348 0.506 9.921 1341.761 0.302 1.579 0.247 34.642 1200.779 0.258 -19.664 5
10 5265.777 0.149 1.846 0.333 0.477 10.112 1356.764 0.319 1.844 0.253 34.150 1383.488 0.078 2.971 7
10 4981.580 0.143 1.970 0.349 0.479 10.048 1387.658 0.282 1.846 0.248 34.147 1403.082 0.077 4.571 4
10 5258.004 0.143 1.970 0.349 0.479 10.104 1387.658 0.323 1.846 0.248 34.147 1430.290 0.077 4.281 5
10 5020.551 0.152 1.633 0.344 0.496 10.081 1353.370 0.314 1.941 0.250 35.598 1215.854 0.189 1.883 3
10 5043.093 0.150 1.970 0.348 0.475 10.048 1387.658 0.282 1.846 0.248 34.130 1403.082 0.077 4.274 6
10 5004.993 0.156 1.413 0.362 0.480 10.073 1351.534 0.322 1.923 0.250 35.486 1200.305 0.293 -2.968 3
10 5020.551 0.144 1.535 0.344 0.479 10.056 1353.349 0.317 1.940 0.250 35.544 1208.207 0.233 -2.89 3
10 5020.551 0.144 1.168 0.344 0.480 10.055 1353.357 0.316 1.941 0.250 35.487 1208.199 0.416 -6.103 3
10 5020.540 0.153 1.636 0.348 0.496 10.058 1353.339 0.292 1.941 0.250 35.598 1280.540 0.182 2.387 3
10 5644.783 0.156 1.694 0.348 0.485 10.057 1351.099 0.314 1.949 0.247 35.595 1308.908 0.153 -19.324 4
10 5020.540 0.143 1.792 0.348 0.480 10.059 1353.338 0.291 1.949 0.250 35.571 1260.579 0.16 2.613 3
10 5004.993 0.156 1.401 0.363 0.480 10.073 1351.534 0.322 1.923 0.250 35.505 1200.305 0.299 -4.172 3
10 5020.546 0.150 1.404 0.339 0.480 10.056 1353.889 0.316 1.941 0.256 35.504 1213.423 0.298 -3.285 3
10 5006.212 0.146 1.364 0.339 0.480 10.001 1354.459 0.316 1.934 0.250 35.540 1200.085 0.318 -4.38 3
10 4992.776 0.149 2.022 0.348 0.478 10.082 1340.146 0.282 1.953 0.250 34.520 1403.398 0.089 4.821 2
10 5668.085 0.148 1.723 0.344 0.512 10.022 1351.836 0.321 1.831 0.249 35.517 1295.168 0.138 -6.061 5
10 4999.446 0.157 1.861 0.348 0.496 10.085 1340.385 0.315 2.040 0.244 33.959 1418.385 0.071 4.675 3
10 5428.077 0.149 1.745 0.348 0.489 10.113 1354.311 0.308 1.939 0.245 35.532 1360.264 0.127 -2.469 4
10 5427.947 0.149 1.789 0.335 0.480 10.114 1346.454 0.293 1.949 0.249 35.571 1328.993 0.122 -2.266 4
10 5020.551 0.143 1.544 0.348 0.480 10.080 1353.701 0.317 1.935 0.250 35.543 1212.744 0.228 -1.795 3
10 5859.095 0.157 1.634 0.348 0.507 10.003 1341.186 0.323 1.558 0.248 35.600 1214.425 0.221 -19.573 5
